(3, 512, 512)
At step '9200', psnr is '28.523497360206406', noisy psnr is '21.145963747262634'
At step '9400', psnr is '28.62748313232884', noisy psnr is '21.15011626329084'
At step '9600', psnr is '28.50498218074049', noisy psnr is '21.133689870001863'
At step '9800', psnr is '28.713470054872836', noisy psnr is '21.14329079102145'
At step '10000', psnr is '28.630377634078478', noisy psnr is '21.145774591016405'
At step '10200', psnr is '28.77124320520718', noisy psnr is '21.171451096988918'
At step '10400', psnr is '28.456084297782503', noisy psnr is '21.143619321666907'
At step '10600', psnr is '28.669685045206492', noisy psnr is '21.157579725272395'
At step '10800', psnr is '28.480092217199466', noisy psnr is '21.16346071028703'
At step '11000', psnr is '28.71661720724945', noisy psnr is '21.18982002062536'
At step '11200', psnr is '28.678247591860774', noisy psnr is '21.185023956229227'
At step '11400', psnr is '28.716563481355962', noisy psnr is '21.214865185336716'
At step '11600', psnr is '28.379742806631626', noisy psnr is '21.165691192811828'
At step '11800', psnr is '28.704635251195548', noisy psnr is '21.212054944333115'
At step '12000', psnr is '28.596082401022702', noisy psnr is '21.18747008027063'
At step '12200', psnr is '28.7042336412774', noisy psnr is '21.190798396868207'
At step '12400', psnr is '28.69327611056178', noisy psnr is '21.212901763626245'
At step '12600', psnr is '28.726320141832744', noisy psnr is '21.232020041394534'
At step '12800', psnr is '28.55510481697767', noisy psnr is '21.185764500749322'
At step '13000', psnr is '28.542391722974916', noisy psnr is '21.206899567698375'
At step '13200', psnr is '28.502624331153772', noisy psnr is '21.194765427557762'
At step '13400', psnr is '28.467113426316434', noisy psnr is '21.153560719852862'
At step '13600', psnr is '28.488142909382642', noisy psnr is '21.183500855145937'
At step '13800', psnr is '28.663013742441024', noisy psnr is '21.226209559729597'
At step '14000', psnr is '28.605709250054453', noisy psnr is '21.232688119912083'
At step '14200', psnr is '28.543361506320203', noisy psnr is '21.230139424352398'
At step '14400', psnr is '28.560181840686777', noisy psnr is '21.20099558091111'
At step '14600', psnr is '28.32053898420223', noisy psnr is '21.141056377294394'
At step '14800', psnr is '28.51548067119368', noisy psnr is '21.21188078564563'
At step '15000', psnr is '28.68296314294423', noisy psnr is '21.241331882675198'
At step '15200', psnr is '28.473046077199342', noisy psnr is '21.22211387348287'
At step '15400', psnr is '28.380088504894204', noisy psnr is '21.202763973215852'
At step '15600', psnr is '28.675889483582637', noisy psnr is '21.252932143688298'
At step '15800', psnr is '28.49178830315005', noisy psnr is '21.22096807465917'
At step '16000', psnr is '28.53724334793113', noisy psnr is '21.23541009582288'
At step '16200', psnr is '28.33189500524902', noisy psnr is '21.187504245278262'
At step '16400', psnr is '28.674191195588126', noisy psnr is '21.243230999532372'
At step '16600', psnr is '28.563186398795605', noisy psnr is '21.23707880029425'
At step '16800', psnr is '28.567528614904308', noisy psnr is '21.244618967899477'
At step '17000', psnr is '28.471205216505084', noisy psnr is '21.212984927091988'
At step '17200', psnr is '28.325246073639832', noisy psnr is '21.20655303972746'
At step '17400', psnr is '28.45670680568229', noisy psnr is '21.229094042465306'
At step '17600', psnr is '28.233216797771018', noisy psnr is '21.189947365100934'
At step '17800', psnr is '28.47223468469087', noisy psnr is '21.212172173876482'
At step '18000', psnr is '28.42427038388482', noisy psnr is '21.20210331883799'
At step '18200', psnr is '28.490288128585107', noisy psnr is '21.22719760216093'
At step '18400', psnr is '28.618372031875726', noisy psnr is '21.270174604468504'
At step '18600', psnr is '28.332329928874284', noisy psnr is '21.232946296977126'
At step '18800', psnr is '28.46350870699943', noisy psnr is '21.241297594284116'
At step '19000', psnr is '28.334949214085245', noisy psnr is '21.212919597044106'
At step '19200', psnr is '28.46397104981129', noisy psnr is '21.24303046014181'
At step '19400', psnr is '28.523891260907455', noisy psnr is '21.253165557539724'
At step '19600', psnr is '28.58909923255615', noisy psnr is '21.275228253626814'
At step '19800', psnr is '28.46433320974534', noisy psnr is '21.229712131566153'
At step '20000', psnr is '28.473696504322863', noisy psnr is '21.257631107107468'
At step '20200', psnr is '28.47688833274514', noisy psnr is '21.258793951897836'
At step '20400', psnr is '28.461489056254198', noisy psnr is '21.24374789135363'
At step '20600', psnr is '28.12392281586845', noisy psnr is '21.216647834650217'
At step '20800', psnr is '28.371355685313517', noisy psnr is '21.21917946916956'
At step '21000', psnr is '28.45820603723313', noisy psnr is '21.25404363764245'
At step '21200', psnr is '28.447901779023994', noisy psnr is '21.271383078682685'
At step '21400', psnr is '28.42702275981321', noisy psnr is '21.232614386853182'
At step '21600', psnr is '28.26413900695168', noisy psnr is '21.22711507233202'
At step '21800', psnr is '28.43784899228641', noisy psnr is '21.256498852854968'
At step '22000', psnr is '28.30295509060371', noisy psnr is '21.23729389503061'
At step '22200', psnr is '28.193840587661597', noisy psnr is '21.214536220190677'
At step '22400', psnr is '28.309554997896864', noisy psnr is '21.234410947129568'
At step '22600', psnr is '28.470458534440063', noisy psnr is '21.268886287723557'
At step '22800', psnr is '28.50825236713105', noisy psnr is '21.270753853941944'
At step '23000', psnr is '28.34821623813784', noisy psnr is '21.242330552130156'
At step '23200', psnr is '28.3877422939314', noisy psnr is '21.25350617464759'
At step '23400', psnr is '28.433386566687453', noisy psnr is '21.24709691857157'
At step '23600', psnr is '28.337700203633005', noisy psnr is '21.2566602127944'
At step '23800', psnr is '28.433536625153216', noisy psnr is '21.259621251917068'
At step '24000', psnr is '28.358043231810022', noisy psnr is '21.259711972765768'
At step '24200', psnr is '28.363733455169445', noisy psnr is '21.23240601333398'
At step '24400', psnr is '28.312585395132604', noisy psnr is '21.240648396456415'
At step '24600', psnr is '28.49481001706664', noisy psnr is '21.267499675346492'
At step '24800', psnr is '28.410348090954823', noisy psnr is '21.248943698930212'
At step '25000', psnr is '28.479234894325334', noisy psnr is '21.283927715170208'
At step '25200', psnr is '28.504374072256237', noisy psnr is '21.28658030192598'
At step '25400', psnr is '28.533243191300684', noisy psnr is '21.297192069658152'
At step '25600', psnr is '28.120049183688423', noisy psnr is '21.23703584157882'
At step '25800', psnr is '28.392826754425652', noisy psnr is '21.261068438225564'
At step '26000', psnr is '28.363478159031406', noisy psnr is '21.269119861743363'
At step '26200', psnr is '28.329432774860685', noisy psnr is '21.27919456004864'
At step '26400', psnr is '28.445000375309235', noisy psnr is '21.285754518928567'
At step '26600', psnr is '28.307412069802357', noisy psnr is '21.24751495648363'
At step '26800', psnr is '28.326366306093036', noisy psnr is '21.2605710412371'
At step '27000', psnr is '28.19205299351848', noisy psnr is '21.21739956650954'
At step '27200', psnr is '28.321247989710024', noisy psnr is '21.274256203173202'
At step '27400', psnr is '28.367463585317772', noisy psnr is '21.272654549106505'
At step '27600', psnr is '28.41842964920493', noisy psnr is '21.277002471875967'
At step '27800', psnr is '28.402935292809932', noisy psnr is '21.289528192486358'
At step '28000', psnr is '28.40055036834674', noisy psnr is '21.277821756530887'
At step '28200', psnr is '28.413895990349495', noisy psnr is '21.277415646321217'
At step '28400', psnr is '28.32382080585871', noisy psnr is '21.26962619899547'
At step '28600', psnr is '28.39075535852027', noisy psnr is '21.26137732394107'
At step '28800', psnr is '28.280569335110815', noisy psnr is '21.24641047522852'
At step '29000', psnr is '28.453234122674406', noisy psnr is '21.29874292475956'
At step '29200', psnr is '28.22191898927953', noisy psnr is '21.27109851093391'
At step '29400', psnr is '28.386529017088506', noisy psnr is '21.299756824227806'
At step '29600', psnr is '28.26384161551225', noisy psnr is '21.259548212960176'
At step '29800', psnr is '28.14352517346009', noisy psnr is '21.250091528038485'
At step '30000', psnr is '28.38438567331883', noisy psnr is '21.279566701174055'
At step '30200', psnr is '28.305759028074554', noisy psnr is '21.267941719143494'
At step '30400', psnr is '28.356961724213356', noisy psnr is '21.282470828398207'
At step '30600', psnr is '28.348533193996243', noisy psnr is '21.28371673963382'
At step '30800', psnr is '28.354706882184747', noisy psnr is '21.274736661483313'
At step '31000', psnr is '28.333781186897546', noisy psnr is '21.296705909138552'
At step '31200', psnr is '28.288961776390543', noisy psnr is '21.278783341056766'
At step '31400', psnr is '28.415401997642356', noisy psnr is '21.2850003786108'
At step '31600', psnr is '28.37831914011902', noisy psnr is '21.29154537523407'
At step '31800', psnr is '28.43145020604707', noisy psnr is '21.307830436099934'
At step '32000', psnr is '28.418936008991203', noisy psnr is '21.299651919100597'
At step '32200', psnr is '28.433037264438145', noisy psnr is '21.302365238387864'
At step '32400', psnr is '28.338276289252743', noisy psnr is '21.28949645610237'
At step '32600', psnr is '28.373187851655107', noisy psnr is '21.2964241548169'
At step '32800', psnr is '28.305427268391888', noisy psnr is '21.293647794097318'
At step '33000', psnr is '28.381021738750064', noisy psnr is '21.296996659324584'
At step '33200', psnr is '28.440937728527356', noisy psnr is '21.29914884790924'
At step '33400', psnr is '28.23513991450909', noisy psnr is '21.27932940389484'
At step '33600', psnr is '28.33141421040976', noisy psnr is '21.29342395007768'
At step '33800', psnr is '28.2884117358644', noisy psnr is '21.268789876734854'
At step '34000', psnr is '28.316574578767437', noisy psnr is '21.277064872877524'
At step '34200', psnr is '28.224051542663375', noisy psnr is '21.275030278596923'
At step '34400', psnr is '28.323001302377342', noisy psnr is '21.2846428130094'
At step '34600', psnr is '28.21971615705955', noisy psnr is '21.28297615030819'
At step '34800', psnr is '28.339021053093138', noisy psnr is '21.29567285507056'
At step '35000', psnr is '28.305010365990263', noisy psnr is '21.29726074187151'
At step '35200', psnr is '28.371304239369707', noisy psnr is '21.296988604540786'
At step '35400', psnr is '28.33585222425913', noisy psnr is '21.287617596493593'
At step '35600', psnr is '28.205681129094827', noisy psnr is '21.292386101464555'
At step '35800', psnr is '28.354653989026737', noisy psnr is '21.295151394465574'
At step '36000', psnr is '28.381876651309902', noisy psnr is '21.299723522610037'
At step '36200', psnr is '28.035753614639024', noisy psnr is '21.2565319421982'
At step '36400', psnr is '28.2122007913391', noisy psnr is '21.28329923825825'
At step '36600', psnr is '28.200105165158355', noisy psnr is '21.248947289768587'
At step '36800', psnr is '28.333448004922527', noisy psnr is '21.310639577426542'
At step '37000', psnr is '28.323654200758632', noisy psnr is '21.290039285876738'
At step '37200', psnr is '28.311926279419723', noisy psnr is '21.298787620935503'
At step '37400', psnr is '28.253406097507767', noisy psnr is '21.290560408362694'
At step '37600', psnr is '28.244210825769635', noisy psnr is '21.285151413010563'
At step '37800', psnr is '28.240959923925697', noisy psnr is '21.302340521925434'
At step '38000', psnr is '28.18539475274151', noisy psnr is '21.269776110275206'
At step '38200', psnr is '28.342814262871965', noisy psnr is '21.288102076545492'
At step '38400', psnr is '28.257758689889823', noisy psnr is '21.295784484339304'
At step '38600', psnr is '28.125536791975627', noisy psnr is '21.277796927158693'
At step '38800', psnr is '28.2205552456977', noisy psnr is '21.295986544907514'
At step '39000', psnr is '28.14955758785221', noisy psnr is '21.267608304623714'
At step '39200', psnr is '28.32831011828838', noisy psnr is '21.290295181588483'
At step '39400', psnr is '28.375412412639065', noisy psnr is '21.313609780819696'
At step '39600', psnr is '28.33741857976376', noisy psnr is '21.303158148200833'
At step '39800', psnr is '28.125785460045776', noisy psnr is '21.279310492410417'
(1, 3, 512, 512) (3, 512, 512) (3, 512, 512)
Experiment done
