(3, 256, 256)
Starting vanilla DIP on 12 using ADAM(sigma=0.1,lr=0.01,decay=0,beta=0)
Noisy PSNR is '20.842623814587075'
[128, 128, 128, 128]
Number of params in decoder: 83584
torch.Size([1, 128, 16, 16])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '28.025101312837432'
At step '24200', psnr is '24.644569859063985'
At step '24400', psnr is '24.29384744092577'
At step '24600', psnr is '24.458188910486406'
At step '24800', psnr is '24.453443955866703'
At step '25000', psnr is '24.469040243423343'
At step '25200', psnr is '24.246377371597703'
At step '25400', psnr is '24.329139082419886'
At step '25600', psnr is '24.507584421027545'
At step '25800', psnr is '24.593935329064593'
At step '26000', psnr is '24.18907892140173'
At step '26200', psnr is '24.26538148010666'
At step '26400', psnr is '24.185066566500822'
At step '26600', psnr is '24.3176029024184'
At step '26800', psnr is '24.52572656163713'
At step '27000', psnr is '24.329415275440628'
At step '27200', psnr is '24.46663968948517'
At step '27400', psnr is '24.26618750273434'
At step '27600', psnr is '24.427523610370805'
At step '27800', psnr is '24.266659574723597'
At step '28000', psnr is '24.322554014503986'
At step '28200', psnr is '24.400895944969015'
At step '28400', psnr is '24.404219565508892'
At step '28600', psnr is '24.127097612030255'
At step '28800', psnr is '24.239294088922637'
At step '29000', psnr is '24.542056980046564'
At step '29200', psnr is '24.40802337810933'
At step '29400', psnr is '24.221318060161238'
At step '29600', psnr is '24.424795757286656'
At step '29800', psnr is '24.42819266669854'
At step '30000', psnr is '24.549700560223787'
At step '30200', psnr is '24.41332845066831'
At step '30400', psnr is '24.21692336449834'
At step '30600', psnr is '24.518902639139256'
At step '30800', psnr is '24.379179154881392'
At step '31000', psnr is '24.280988718574537'
At step '31200', psnr is '24.550039575117705'
At step '31400', psnr is '24.324783693542496'
At step '31600', psnr is '24.250654527557415'
At step '31800', psnr is '24.184410082284884'
At step '32000', psnr is '24.258068769836196'
At step '32200', psnr is '24.15967579698567'
At step '32400', psnr is '24.411882467762076'
At step '32600', psnr is '24.097678770109404'
At step '32800', psnr is '24.09854597560016'
At step '33000', psnr is '24.242296714224956'
At step '33200', psnr is '24.279421432342435'
At step '33400', psnr is '24.305832926703896'
At step '33600', psnr is '24.284121734867803'
At step '33800', psnr is '24.42940967727269'
At step '34000', psnr is '24.11609768089674'
At step '34200', psnr is '24.07451521808028'
At step '34400', psnr is '24.393561608023695'
At step '34600', psnr is '24.323352386062393'
At step '34800', psnr is '24.347179162860005'
At step '35000', psnr is '24.22079423526466'
At step '35200', psnr is '24.14865832990182'
At step '35400', psnr is '24.214174366728543'
At step '35600', psnr is '24.36021800060685'
At step '35800', psnr is '24.17594008481297'
At step '36000', psnr is '24.067377632190045'
At step '36200', psnr is '24.272472046188028'
At step '36400', psnr is '24.066522301671874'
At step '36600', psnr is '24.271998530769743'
At step '36800', psnr is '24.237879944499987'
At step '37000', psnr is '24.250034599374114'
At step '37200', psnr is '24.387611010680565'
At step '37400', psnr is '24.121279682690652'
At step '37600', psnr is '24.336955989587487'
At step '37800', psnr is '24.073506063368928'
At step '38000', psnr is '24.113900616843736'
At step '38200', psnr is '24.29781335850339'
At step '38400', psnr is '24.319437720981'
At step '38600', psnr is '24.296197297956745'
At step '38800', psnr is '24.193952507867472'
At step '39000', psnr is '24.173289589838976'
At step '39200', psnr is '23.914785795213245'
At step '39400', psnr is '24.09478379702421'
At step '39600', psnr is '24.338828387033963'
At step '39800', psnr is '24.1456083626575'
Experiment done
