(3, 256, 256)
Starting vanilla DIP on 3 using ADAM(sigma=0.1,lr=0.01,decay=0,beta=0)
Noisy PSNR is '20.346534523098185'
[128, 128, 128, 128]
Number of params in decoder: 83584
torch.Size([1, 128, 16, 16])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '21.527322032299537'
At step '22000', psnr is '23.547300608983043'
At step '22200', psnr is '23.36184488222752'
At step '22400', psnr is '23.672346975753662'
At step '22600', psnr is '23.671064901559017'
At step '22800', psnr is '23.739696840970865'
At step '23000', psnr is '23.59193469200936'
At step '23200', psnr is '23.375555587687764'
At step '23400', psnr is '23.669337855548992'
At step '23600', psnr is '23.138247249687375'
At step '23800', psnr is '23.5057238060022'
At step '24000', psnr is '23.45086545786708'
At step '24200', psnr is '23.21357839134471'
At step '24400', psnr is '23.507947115279993'
At step '24600', psnr is '23.64337572996999'
At step '24800', psnr is '23.510640371710025'
At step '25000', psnr is '23.51922446666814'
At step '25200', psnr is '23.412454002076224'
At step '25400', psnr is '23.63807437650786'
At step '25600', psnr is '23.582736492877373'
At step '25800', psnr is '23.353083640864973'
At step '26000', psnr is '23.42246277084282'
At step '26200', psnr is '23.555455387761455'
At step '26400', psnr is '23.662110833251614'
At step '26600', psnr is '23.585758681293257'
At step '26800', psnr is '23.552670962639922'
At step '27000', psnr is '23.440726335020234'
At step '27200', psnr is '23.59874517909801'
At step '27400', psnr is '23.466994296499966'
At step '27600', psnr is '23.516553151642942'
At step '27800', psnr is '23.54045738151314'
At step '28000', psnr is '23.489905593473015'
At step '28200', psnr is '23.53279368517309'
At step '28400', psnr is '23.260891010563576'
At step '28600', psnr is '23.462428480684295'
At step '28800', psnr is '23.582869393564934'
At step '29000', psnr is '23.473765853562373'
At step '29200', psnr is '23.361901458127736'
At step '29400', psnr is '23.42474396785541'
At step '29600', psnr is '23.479319940198945'
At step '29800', psnr is '23.54839374318985'
At step '30000', psnr is '23.430321663014478'
At step '30200', psnr is '23.569334429077827'
At step '30400', psnr is '23.385188998549992'
At step '30600', psnr is '23.552333230693357'
At step '30800', psnr is '23.449758106826568'
At step '31000', psnr is '23.510689842341538'
At step '31200', psnr is '23.274721189472526'
At step '31400', psnr is '23.63769255107876'
At step '31600', psnr is '23.345964386312676'
At step '31800', psnr is '23.529103865141447'
At step '32000', psnr is '23.588646657919913'
At step '32200', psnr is '23.455218821113803'
At step '32400', psnr is '23.389853495159493'
At step '32600', psnr is '23.36152079108064'
At step '32800', psnr is '23.517902242224267'
At step '33000', psnr is '23.427520120787804'
At step '33200', psnr is '23.37357931164704'
At step '33400', psnr is '23.434115755540695'
At step '33600', psnr is '23.06614618020337'
At step '33800', psnr is '23.316014460169015'
At step '34000', psnr is '23.310697291018933'
At step '34200', psnr is '23.403273134423337'
At step '34400', psnr is '23.176966694404022'
At step '34600', psnr is '23.49403740305938'
At step '34800', psnr is '23.5093874548824'
At step '35000', psnr is '23.384825684334096'
At step '35200', psnr is '23.354030021440018'
At step '35400', psnr is '23.43429234713877'
At step '35600', psnr is '23.49045940649802'
At step '35800', psnr is '23.55330479646709'
At step '36000', psnr is '23.43171241572957'
At step '36200', psnr is '23.45974700537782'
At step '36400', psnr is '23.42695958394796'
At step '36600', psnr is '23.560542006242624'
At step '36800', psnr is '23.495255597703377'
At step '37000', psnr is '23.4611678554386'
At step '37200', psnr is '23.317640401831234'
At step '37400', psnr is '23.417963944940627'
At step '37600', psnr is '23.49110546035877'
At step '37800', psnr is '23.232572748682536'
At step '38000', psnr is '23.56083308630421'
At step '38200', psnr is '23.45320193688317'
At step '38400', psnr is '23.396254205543592'
At step '38600', psnr is '23.282291592192486'
At step '38800', psnr is '23.377168768774727'
At step '39000', psnr is '23.47700855206252'
At step '39200', psnr is '23.23507066951089'
At step '39400', psnr is '23.488344365511505'
At step '39600', psnr is '23.49187904427334'
At step '39800', psnr is '23.2247578270384'
Experiment done
