(3, 256, 256)
At step '22800', psnr is '29.843062079335855', noisy psnr is '27.635177982384832'
At step '23000', psnr is '29.555837531765718', noisy psnr is '27.55235255612853'
At step '23200', psnr is '29.984081655390252', noisy psnr is '27.786111562048788'
At step '23400', psnr is '29.622621853833074', noisy psnr is '27.58338888861994'
At step '23600', psnr is '29.337139035120078', noisy psnr is '27.392889255311758'
At step '23800', psnr is '29.41664529198997', noisy psnr is '27.428337802914434'
At step '24000', psnr is '29.88378452181329', noisy psnr is '27.797590404771952'
At step '24200', psnr is '29.69107788838416', noisy psnr is '27.708908904908476'
At step '24400', psnr is '29.47410560716614', noisy psnr is '27.475411022847144'
At step '24600', psnr is '29.981004758604833', noisy psnr is '27.834900502954373'
At step '24800', psnr is '29.30897763380754', noisy psnr is '27.443882841109662'
At step '25000', psnr is '29.191772861636885', noisy psnr is '27.391171172069015'
At step '25200', psnr is '29.752542028468184', noisy psnr is '27.661477568574302'
At step '25400', psnr is '29.711176188597594', noisy psnr is '27.736213219541902'
At step '25600', psnr is '29.78852656395937', noisy psnr is '27.742201660549853'
At step '25800', psnr is '29.898817469597777', noisy psnr is '27.8388423590133'
At step '26000', psnr is '29.746522374236314', noisy psnr is '27.800463762783686'
At step '26200', psnr is '29.867522760959993', noisy psnr is '27.786447028130723'
At step '26400', psnr is '29.854334542265242', noisy psnr is '27.868776477832032'
At step '26600', psnr is '29.66089486919725', noisy psnr is '27.714752545291475'
At step '26800', psnr is '29.723576916782093', noisy psnr is '27.788184143214817'
At step '27000', psnr is '29.527016061431347', noisy psnr is '27.6533014505481'
At step '27200', psnr is '29.731296293083602', noisy psnr is '27.794271345615265'
At step '27400', psnr is '29.643349933448633', noisy psnr is '27.765785841066183'
At step '27600', psnr is '28.741866595793653', noisy psnr is '26.873608124271833'
At step '27800', psnr is '28.993717727927773', noisy psnr is '27.07789561576255'
At step '28000', psnr is '29.527041206550543', noisy psnr is '27.52237338727266'
At step '28200', psnr is '29.598605438993552', noisy psnr is '27.64971549194054'
At step '28400', psnr is '29.537823336306147', noisy psnr is '27.533352451330053'
At step '28600', psnr is '29.52685655135213', noisy psnr is '27.45616782435274'
At step '28800', psnr is '28.887770550268815', noisy psnr is '27.149037475324196'
At step '29000', psnr is '29.73195204785505', noisy psnr is '27.73237244777353'
At step '29200', psnr is '29.797108409398916', noisy psnr is '27.798236629150466'
At step '29400', psnr is '29.63654613696821', noisy psnr is '27.751712185302853'
At step '29600', psnr is '29.680547254535604', noisy psnr is '27.772547481694737'
At step '29800', psnr is '29.247380820340286', noisy psnr is '27.472038693090735'
At step '30000', psnr is '29.670138231091574', noisy psnr is '27.711697873571374'
At step '30200', psnr is '29.463404952750537', noisy psnr is '27.58774892615861'
At step '30400', psnr is '29.499921116240163', noisy psnr is '27.598751890254086'
At step '30600', psnr is '29.628576345237523', noisy psnr is '27.823072346300982'
At step '30800', psnr is '29.4683856707139', noisy psnr is '27.751827638816444'
At step '31000', psnr is '29.34173368637697', noisy psnr is '27.558681870923778'
At step '31200', psnr is '29.550471056293883', noisy psnr is '27.768275071570493'
At step '31400', psnr is '29.307485792002428', noisy psnr is '27.578471809974264'
At step '31600', psnr is '29.787872001231015', noisy psnr is '27.906344229147145'
At step '31800', psnr is '29.72928066035916', noisy psnr is '27.892798797434985'
At step '32000', psnr is '29.531663830333827', noisy psnr is '27.819288922148292'
At step '32200', psnr is '29.362063872185633', noisy psnr is '27.642636989308066'
At step '32400', psnr is '29.74661486786328', noisy psnr is '27.930796926304296'
At step '32600', psnr is '29.56110722655371', noisy psnr is '27.747161986608834'
At step '32800', psnr is '29.61403901859544', noisy psnr is '27.83786805768262'
At step '33000', psnr is '29.42722465937856', noisy psnr is '27.775638176068647'
At step '33200', psnr is '29.382623946289343', noisy psnr is '27.641755286646838'
At step '33400', psnr is '29.45915246767504', noisy psnr is '27.771764462428102'
At step '33600', psnr is '29.73818586223672', noisy psnr is '27.96367269670832'
At step '33800', psnr is '29.591614010585545', noisy psnr is '27.808852267035753'
At step '34000', psnr is '29.569898483756095', noisy psnr is '27.886448802155286'
At step '34200', psnr is '29.320306683436268', noisy psnr is '27.665735931544354'
At step '34400', psnr is '29.68933936663237', noisy psnr is '27.86946743268085'
At step '34600', psnr is '29.304638080237055', noisy psnr is '27.661866031103294'
At step '34800', psnr is '29.48439471130689', noisy psnr is '27.85457552717802'
At step '35000', psnr is '29.483881270236857', noisy psnr is '27.770422145204392'
At step '35200', psnr is '29.663540240079826', noisy psnr is '27.986573723604124'
At step '35400', psnr is '29.771919152760134', noisy psnr is '28.015830622189576'
At step '35600', psnr is '29.50213676213732', noisy psnr is '27.86197543623091'
At step '35800', psnr is '29.677869612988435', noisy psnr is '27.888179679608072'
At step '36000', psnr is '29.482552348235185', noisy psnr is '27.75257212468243'
At step '36200', psnr is '29.38012608875646', noisy psnr is '27.687275017151233'
At step '36400', psnr is '29.54168047393128', noisy psnr is '27.859123974752173'
At step '36600', psnr is '29.63261954092622', noisy psnr is '27.98950216425883'
At step '36800', psnr is '29.79914086877287', noisy psnr is '28.045784921456356'
At step '37000', psnr is '29.202675999755026', noisy psnr is '27.64320487537598'
At step '37200', psnr is '29.653662213218436', noisy psnr is '27.942639890535993'
At step '37400', psnr is '28.933306925287443', noisy psnr is '27.424211607065377'
At step '37600', psnr is '29.68320418585663', noisy psnr is '27.94046971713458'
At step '37800', psnr is '29.238220006170422', noisy psnr is '27.660339372192286'
At step '38000', psnr is '29.374815661418687', noisy psnr is '27.83632127490533'
At step '38200', psnr is '29.48802468394991', noisy psnr is '27.88922480432037'
At step '38400', psnr is '29.37726364041292', noisy psnr is '27.794461747795786'
At step '38600', psnr is '29.26960083929698', noisy psnr is '27.79437910220269'
At step '38800', psnr is '29.49441198706555', noisy psnr is '27.85800484706613'
At step '39000', psnr is '29.465520877182918', noisy psnr is '27.91994668807128'
At step '39200', psnr is '29.749896755360574', noisy psnr is '28.050895192705564'
At step '39400', psnr is '29.675394100596286', noisy psnr is '28.005486513144536'
At step '39600', psnr is '29.58690878827276', noisy psnr is '27.927414731974544'
At step '39800', psnr is '29.59614285476786', noisy psnr is '27.91946407958359'
(1, 3, 256, 256) (3, 256, 256) (3, 256, 256)
