noisy psnr: 9.581162673888736
Starting vanilla DIP on 6 using ADAM(sigma=0.1,lr=0.001,decay=0,beta=0)
Noisy PSNR is '9.581162673888736'
input dim: torch.Size([1, 32, 512, 512])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '24.40255280715331'
At step '22000', psnr is '17.121538628032397'
At step '22200', psnr is '17.137639088595854'
At step '22400', psnr is '17.19697109238236'
At step '22600', psnr is '17.136197885937545'
At step '22800', psnr is '17.089059480641414'
At step '23000', psnr is '17.11908802220251'
At step '23200', psnr is '17.109990263313396'
At step '23400', psnr is '17.11417082936357'
At step '23600', psnr is '17.127442707033126'
At step '23800', psnr is '17.104966738335317'
At step '24000', psnr is '17.082709345396193'
At step '24200', psnr is '17.090544981125348'
At step '24400', psnr is '17.078424874496598'
At step '24600', psnr is '17.093674802023695'
At step '24800', psnr is '17.02558222075028'
At step '25000', psnr is '17.075877220057855'
At step '25200', psnr is '17.099478045501105'
At step '25400', psnr is '17.04770812167636'
At step '25600', psnr is '17.105209157478452'
At step '25800', psnr is '17.036911616825414'
At step '26000', psnr is '17.032803565663567'
At step '26200', psnr is '17.023093604160028'
At step '26400', psnr is '17.019768606298936'
At step '26600', psnr is '17.0267385811575'
At step '26800', psnr is '17.01399733552985'
At step '27000', psnr is '17.033993324646577'
At step '27200', psnr is '17.006014029015176'
At step '27400', psnr is '17.050057831516582'
At step '27600', psnr is '17.03052175465097'
At step '27800', psnr is '16.987862575582923'
At step '28000', psnr is '17.007087082074335'
At step '28200', psnr is '16.978379244174626'
At step '28400', psnr is '17.003607418377936'
At step '28600', psnr is '16.98966264451993'
At step '28800', psnr is '17.013595456131842'
At step '29000', psnr is '16.91335042389796'
At step '29200', psnr is '16.99403952922296'
At step '29400', psnr is '17.00471363780855'
At step '29600', psnr is '16.955221623304904'
At step '29800', psnr is '16.976905660480234'
At step '30000', psnr is '16.985147507774947'
At step '30200', psnr is '17.014644030830095'
At step '30400', psnr is '16.983071110720445'
At step '30600', psnr is '16.922524118665603'
At step '30800', psnr is '16.962082401933422'
At step '31000', psnr is '16.950482841745945'
At step '31200', psnr is '16.975552011724716'
At step '31400', psnr is '16.946001287912082'
At step '31600', psnr is '16.902485331311848'
At step '31800', psnr is '16.922523715002665'
At step '32000', psnr is '16.91194611045988'
At step '32200', psnr is '16.93458233981461'
At step '32400', psnr is '16.941511725310118'
At step '32600', psnr is '16.95178323068679'
At step '32800', psnr is '16.951614743207898'
At step '33000', psnr is '16.898998215977986'
At step '33200', psnr is '16.907349891004063'
At step '33400', psnr is '16.865134536902367'
At step '33600', psnr is '16.949620602630368'
At step '33800', psnr is '16.863642951418896'
At step '34000', psnr is '16.90641339818384'
At step '34200', psnr is '16.907448999830518'
At step '34400', psnr is '16.825451167968424'
At step '34600', psnr is '16.846183520563415'
At step '34800', psnr is '16.914596112962005'
At step '35000', psnr is '16.838305229992503'
At step '35200', psnr is '16.845607466584607'
At step '35400', psnr is '16.87466963655696'
At step '35600', psnr is '16.84847031143538'
At step '35800', psnr is '16.89584855584227'
At step '36000', psnr is '16.898609622709493'
At step '36200', psnr is '16.886103573498104'
At step '36400', psnr is '16.82292334745089'
At step '36600', psnr is '16.915614029366765'
At step '36800', psnr is '16.907480801963963'
At step '37000', psnr is '16.832906119458922'
At step '37200', psnr is '16.885081171993775'
At step '37400', psnr is '16.845556443743114'
At step '37600', psnr is '16.8318902384529'
At step '37800', psnr is '16.859099925666445'
At step '38000', psnr is '16.829769744299277'
At step '38200', psnr is '16.813553156145538'
At step '38400', psnr is '16.80819514652319'
At step '38600', psnr is '16.819385690256844'
At step '38800', psnr is '16.849765128975317'
At step '39000', psnr is '16.803120506228943'
At step '39200', psnr is '16.853992384027492'
At step '39400', psnr is '16.860588041135124'
At step '39600', psnr is '16.848227268798585'
At step '39800', psnr is '16.82017087140604'
Experiment done
