noisy psnr: 8.211336669662945
Starting vanilla DIP on 4 using ADAM(sigma=0.1,lr=0.001,decay=0,beta=0)
Noisy PSNR is '8.211336669662945'
input dim: torch.Size([1, 32, 512, 512])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '26.361878488610916'
At step '24000', psnr is '17.416120019024863'
At step '24200', psnr is '17.3736976709858'
At step '24400', psnr is '17.350853588671384'
At step '24600', psnr is '17.314483227801443'
At step '24800', psnr is '17.256237985063233'
At step '25000', psnr is '17.39426389142108'
At step '25200', psnr is '17.26929951312642'
At step '25400', psnr is '17.394042491710447'
At step '25600', psnr is '17.341012563896324'
At step '25800', psnr is '17.35168559608285'
At step '26000', psnr is '17.39278617395188'
At step '26200', psnr is '17.36845305450243'
At step '26400', psnr is '17.324935941809777'
At step '26600', psnr is '17.392562414885667'
At step '26800', psnr is '17.37580406211585'
At step '27000', psnr is '17.300805810050257'
At step '27200', psnr is '17.28920019695883'
At step '27400', psnr is '17.231654883443692'
At step '27600', psnr is '17.338140857872357'
At step '27800', psnr is '17.28183104203259'
At step '28000', psnr is '17.286023616645455'
At step '28200', psnr is '17.21098929035334'
At step '28400', psnr is '17.30974109753341'
At step '28600', psnr is '17.289573341146703'
At step '28800', psnr is '17.37342939670415'
At step '29000', psnr is '17.274160698993864'
At step '29200', psnr is '17.282306524920653'
At step '29400', psnr is '17.193416193860504'
At step '29600', psnr is '17.26649618104267'
At step '29800', psnr is '17.261201941473516'
At step '30000', psnr is '17.221824834872056'
At step '30200', psnr is '17.317794110703918'
At step '30400', psnr is '17.232166361751105'
At step '30600', psnr is '17.177612161180804'
At step '30800', psnr is '17.304980333809176'
At step '31000', psnr is '17.25601868390087'
At step '31200', psnr is '17.224495790342843'
At step '31400', psnr is '17.28035485094757'
At step '31600', psnr is '17.211133511316593'
At step '31800', psnr is '17.222680253837282'
At step '32000', psnr is '17.219122523719026'
At step '32200', psnr is '17.26043019598691'
At step '32400', psnr is '17.2782888018944'
At step '32600', psnr is '17.181654584117492'
At step '32800', psnr is '17.03924354867821'
At step '33000', psnr is '17.152367337116168'
At step '33200', psnr is '17.07396786295052'
At step '33400', psnr is '17.240391024434604'
At step '33600', psnr is '17.135520794827674'
At step '33800', psnr is '17.22415981162615'
At step '34000', psnr is '17.18063278061333'
At step '34200', psnr is '17.19111687812851'
At step '34400', psnr is '17.179249881919556'
At step '34600', psnr is '17.217237653840602'
At step '34800', psnr is '17.158529851615327'
At step '35000', psnr is '17.073108571678233'
At step '35200', psnr is '17.09477258553862'
At step '35400', psnr is '17.227082341571652'
At step '35600', psnr is '17.22161482709239'
At step '35800', psnr is '17.08872844173208'
At step '36000', psnr is '17.12571872827519'
At step '36200', psnr is '17.12930439040129'
At step '36400', psnr is '17.150465342376307'
At step '36600', psnr is '17.163677764666648'
At step '36800', psnr is '17.197693794414857'
At step '37000', psnr is '17.121931008963212'
At step '37200', psnr is '17.159354718656825'
At step '37400', psnr is '17.165804345720478'
At step '37600', psnr is '17.103056586218436'
At step '37800', psnr is '17.247869651823837'
At step '38000', psnr is '17.17624348981834'
At step '38200', psnr is '17.096986456550834'
At step '38400', psnr is '17.0833071084856'
At step '38600', psnr is '17.140362168896566'
At step '38800', psnr is '17.191284113690045'
At step '39000', psnr is '17.07791291636569'
At step '39200', psnr is '17.072448781443896'
At step '39400', psnr is '17.069213881563556'
At step '39600', psnr is '17.044818382387344'
At step '39800', psnr is '17.15008233103029'
Experiment done
