(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 13 using ADAM(p=0.8,lr=0.001,decay=0,beta=0)
Noisy PSNR is '5.845250313301998'
[128, 128, 128, 128, 128]
Number of params in decoder: 100224
torch.Size([1, 128, 16, 16])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '24.90607865763577'
At step '26600', psnr is '28.44473199214208'
At step '26800', psnr is '28.662733993441'
At step '27000', psnr is '28.496253016134286'
At step '27200', psnr is '28.47955729545169'
At step '27400', psnr is '28.47070800729155'
At step '27600', psnr is '28.326874549096388'
At step '27800', psnr is '28.46301141377915'
At step '28000', psnr is '28.699072942936045'
At step '28200', psnr is '28.593523356682407'
At step '28400', psnr is '28.56424301672596'
At step '28600', psnr is '28.62464994128767'
At step '28800', psnr is '28.509620750073484'
At step '29000', psnr is '28.46027839346838'
At step '29200', psnr is '28.559849266863637'
At step '29400', psnr is '28.59080681411764'
At step '29600', psnr is '28.5752592113627'
At step '29800', psnr is '28.492680043171575'
At step '30000', psnr is '28.55029424064861'
At step '30200', psnr is '28.543650724227415'
At step '30400', psnr is '28.61955205366716'
At step '30600', psnr is '28.602652370499865'
At step '30800', psnr is '28.58020453884749'
At step '31000', psnr is '28.57947996719964'
At step '31200', psnr is '28.459767669359316'
At step '31400', psnr is '28.439008841332196'
At step '31600', psnr is '28.6552746080674'
At step '31800', psnr is '28.601187704557912'
At step '32000', psnr is '28.50316478842583'
At step '32200', psnr is '28.309606901640024'
At step '32400', psnr is '28.398826155308804'
At step '32600', psnr is '28.4833783928516'
At step '32800', psnr is '28.5658707877272'
At step '33000', psnr is '28.432209689494723'
At step '33200', psnr is '28.472775770669124'
At step '33400', psnr is '28.597996850426117'
At step '33600', psnr is '28.457083516014457'
At step '33800', psnr is '28.508907858401294'
At step '34000', psnr is '28.526473054490605'
At step '34200', psnr is '28.513296986251397'
At step '34400', psnr is '28.458085500344502'
At step '34600', psnr is '28.595986438039297'
At step '34800', psnr is '28.43051117233049'
At step '35000', psnr is '28.326270450524127'
At step '35200', psnr is '28.65836563752159'
At step '35400', psnr is '28.589326258946734'
At step '35600', psnr is '28.50519077018403'
At step '35800', psnr is '28.3557771712394'
At step '36000', psnr is '28.517183807002837'
At step '36200', psnr is '28.440876516093493'
At step '36400', psnr is '28.64856819125127'
At step '36600', psnr is '28.615933374459367'
At step '36800', psnr is '28.483934267440183'
At step '37000', psnr is '28.414612490648395'
At step '37200', psnr is '28.57622129437647'
At step '37400', psnr is '28.461977170240324'
At step '37600', psnr is '28.65754260393799'
At step '37800', psnr is '28.524243692678514'
At step '38000', psnr is '28.395218743628888'
At step '38200', psnr is '28.5210405643716'
At step '38400', psnr is '28.677521983280812'
At step '38600', psnr is '28.619761214183296'
At step '38800', psnr is '28.397243881077546'
At step '39000', psnr is '28.39381927712365'
At step '39200', psnr is '28.685146200426026'
At step '39400', psnr is '28.612122771064023'
At step '39600', psnr is '28.222856996118132'
At step '39800', psnr is '28.54021624855698'
Experiment done
