(3, 256, 256)
(3, 256, 256)
Starting vanilla DIP on 2 using ADAM(p=0.8,lr=0.001,decay=0,beta=0)
Noisy PSNR is '6.798477896147683'
[128, 128, 128, 128, 128]
Number of params in decoder: 100224
torch.Size([1, 128, 8, 8])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '22.201239835288987'
At step '32400', psnr is '23.95928832797118'
At step '32600', psnr is '23.94194028479603'
At step '32800', psnr is '23.693648336519182'
At step '33000', psnr is '23.831637878733005'
At step '33200', psnr is '23.955421571621006'
At step '33400', psnr is '23.78339915194462'
At step '33600', psnr is '23.949672825633222'
At step '33800', psnr is '23.86438876949045'
At step '34000', psnr is '23.7632999304372'
At step '34200', psnr is '23.912019128011814'
At step '34400', psnr is '23.94201146191046'
At step '34600', psnr is '23.89107888922116'
At step '34800', psnr is '23.93670544980605'
At step '35000', psnr is '23.888996201309922'
At step '35200', psnr is '23.504067606854765'
At step '35400', psnr is '23.67247982065599'
At step '35600', psnr is '23.814692530154574'
At step '35800', psnr is '23.83749515047334'
At step '36000', psnr is '23.834092687562134'
At step '36200', psnr is '22.422544613297035'
At step '36400', psnr is '23.696995074380204'
At step '36600', psnr is '23.85089954548974'
At step '36800', psnr is '23.8434637224049'
At step '37000', psnr is '23.855659914394877'
At step '37200', psnr is '23.90165830516399'
At step '37400', psnr is '23.888609490988166'
At step '37600', psnr is '23.891413301971753'
At step '37800', psnr is '23.908918930337933'
At step '38000', psnr is '23.915155415169576'
At step '38200', psnr is '23.967852509903366'
At step '38400', psnr is '23.88266462741102'
At step '38600', psnr is '23.93188096579634'
At step '38800', psnr is '23.90389861883453'
At step '39000', psnr is '23.903685962930936'
At step '39200', psnr is '23.928167933109094'
At step '39400', psnr is '23.946067978322052'
At step '39600', psnr is '23.916999003232505'
At step '39800', psnr is '23.942183394541274'
Experiment done
