(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 8 using ADAM(p=0.8,lr=0.001,decay=0,beta=0)
Noisy PSNR is '8.480547693640636'
[128, 128, 128, 128, 128]
Number of params in decoder: 100224
torch.Size([1, 128, 16, 16])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '22.741801433171716'
At step '29200', psnr is '26.082550491751597'
At step '29400', psnr is '26.28370210752848'
At step '29600', psnr is '26.100621860121194'
At step '29800', psnr is '26.16005662624702'
At step '30000', psnr is '26.207177745846437'
At step '30200', psnr is '26.3133711533752'
At step '30400', psnr is '26.263427621370656'
At step '30600', psnr is '26.14437027023413'
At step '30800', psnr is '26.124381099164896'
At step '31000', psnr is '26.289319718790995'
At step '31200', psnr is '26.189985109692987'
At step '31400', psnr is '26.321355279888834'
At step '31600', psnr is '26.24349172873889'
At step '31800', psnr is '26.278286602742224'
At step '32000', psnr is '26.238369773715675'
At step '32200', psnr is '25.923983815435747'
At step '32400', psnr is '26.26709693465874'
At step '32600', psnr is '26.146158466388254'
At step '32800', psnr is '26.221225856570776'
At step '33000', psnr is '26.293439071015747'
At step '33200', psnr is '26.337114933140423'
At step '33400', psnr is '26.003303438854836'
At step '33600', psnr is '26.21271366491257'
At step '33800', psnr is '26.38656657266884'
At step '34000', psnr is '26.275011375073014'
At step '34200', psnr is '26.10813563731997'
At step '34400', psnr is '26.236850561370638'
At step '34600', psnr is '26.24129233942633'
At step '34800', psnr is '26.259154587439806'
At step '35000', psnr is '26.191100565201012'
At step '35200', psnr is '26.154053056312886'
At step '35400', psnr is '26.095770505024518'
At step '35600', psnr is '26.178993942407587'
At step '35800', psnr is '26.268078653855305'
At step '36000', psnr is '26.289485381757736'
At step '36200', psnr is '26.222625627794272'
At step '36400', psnr is '26.29626921883053'
At step '36600', psnr is '26.247466819896587'
At step '36800', psnr is '25.836715428473656'
At step '37000', psnr is '26.12039949649198'
At step '37200', psnr is '26.268523989975666'
At step '37400', psnr is '26.302155142811575'
At step '37600', psnr is '26.15387120888922'
At step '37800', psnr is '25.99017473863902'
At step '38000', psnr is '26.36720890795278'
At step '38200', psnr is '26.198714087242237'
At step '38400', psnr is '25.922742300152795'
At step '38600', psnr is '26.151370328146967'
At step '38800', psnr is '26.314426575358297'
At step '39000', psnr is '26.289535727339914'
At step '39200', psnr is '26.174620422624383'
At step '39400', psnr is '26.153588025884204'
At step '39600', psnr is '26.235589419357353'
At step '39800', psnr is '26.252684001313398'
Experiment done
