(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 12 using ADAM(p=0.5,lr=0.001,decay=0,beta=0)
Noisy PSNR is '9.356259769614333'
[128, 128, 128, 128, 128]
Number of params in decoder: 100224
torch.Size([1, 128, 16, 16])
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '22.947587995365254'
At step '37600', psnr is '25.659286374136776'
At step '37800', psnr is '25.455965333090095'
At step '38000', psnr is '25.643887773535006'
At step '38200', psnr is '25.840578378958128'
At step '38400', psnr is '25.710753559489852'
At step '38600', psnr is '25.981113478940788'
At step '38800', psnr is '25.603058682933067'
At step '39000', psnr is '25.713114687401877'
At step '39200', psnr is '25.864814441460474'
At step '39400', psnr is '25.907027780986233'
At step '39600', psnr is '25.541294731731774'
At step '39800', psnr is '25.71902409530033'
Experiment done
