(3, 512, 512)
Starting vanilla DIP on 7 using ADAM(sigma=0.05,lr=0.01,decay=0,beta=0)
Noisy PSNR is '26.034658039226713'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '18.146787145200552'
At step '38000', psnr is '27.01985528849313'
At step '38200', psnr is '27.029745887024717'
At step '38400', psnr is '27.001328294144237'
At step '38600', psnr is '27.021637887651046'
At step '38800', psnr is '27.033489081410956'
At step '39000', psnr is '27.077347077238976'
At step '39200', psnr is '27.039760895314572'
At step '39400', psnr is '27.05342067526'
At step '39600', psnr is '27.063711215685817'
At step '39800', psnr is '27.034951348738602'
Experiment done
