(3, 512, 512)
(3, 512, 512)
Starting vanilla DIP on 1 using ADAM(p=0.8,lr=0.001,decay=0,beta=0)
Noisy PSNR is '7.632025799106565'
Starting optimization with optimizer 'ADAM'
At step '200', psnr is '19.535292744153267'
At step '11600', psnr is '18.240530142264635'
At step '11800', psnr is '18.234628275841516'
At step '12000', psnr is '18.294839701393737'
At step '12200', psnr is '18.238482077626244'
At step '12400', psnr is '18.224266513282757'
At step '12600', psnr is '18.1695058906609'
At step '12800', psnr is '18.262858960824925'
At step '13000', psnr is '18.3517746754989'
At step '13200', psnr is '18.373714263490758'
At step '13400', psnr is '18.2900408271697'
At step '13600', psnr is '18.228009212120135'
At step '13800', psnr is '18.252127195373884'
At step '14000', psnr is '18.299514166660195'
At step '14200', psnr is '18.253690250219556'
At step '14400', psnr is '18.293292556406396'
At step '14600', psnr is '18.275322085783962'
At step '14800', psnr is '18.20120268527238'
At step '15000', psnr is '18.286854953044276'
At step '15200', psnr is '18.264289223649325'
At step '15400', psnr is '18.286469171824425'
At step '15600', psnr is '18.31458423201955'
At step '15800', psnr is '18.259880116375523'
At step '16000', psnr is '18.314100664098167'
At step '16200', psnr is '18.279088881015905'
At step '16400', psnr is '18.262275641391835'
At step '16600', psnr is '18.29553425105886'
At step '16800', psnr is '18.312423226231655'
At step '17000', psnr is '18.292740910733816'
At step '17200', psnr is '18.351751060967477'
At step '17400', psnr is '18.26986380852954'
At step '17600', psnr is '18.2723487610731'
At step '17800', psnr is '18.292651611186514'
At step '18000', psnr is '18.274619161401468'
At step '18200', psnr is '18.270133621290285'
At step '18400', psnr is '18.265076730392217'
At step '18600', psnr is '18.31212988049152'
At step '18800', psnr is '18.29299939058016'
At step '19000', psnr is '18.378734119857356'
At step '19200', psnr is '18.272324470369583'
At step '19400', psnr is '18.298150561970257'
At step '19600', psnr is '18.245743694810333'
At step '19800', psnr is '18.287399757755704'
At step '20000', psnr is '18.35115877180463'
At step '20200', psnr is '18.365838266713517'
At step '20400', psnr is '18.27170510332958'
At step '20600', psnr is '18.285824525634858'
At step '20800', psnr is '18.27844975202074'
At step '21000', psnr is '18.316123925278298'
At step '21200', psnr is '18.281697790180885'
At step '21400', psnr is '18.319093899533627'
At step '21600', psnr is '18.31370242293982'
At step '21800', psnr is '18.313193875534346'
At step '22000', psnr is '18.326471275250025'
At step '22200', psnr is '18.255506001632853'
At step '22400', psnr is '18.330550154022628'
At step '22600', psnr is '18.281891986216756'
At step '22800', psnr is '18.2899643321608'
At step '23000', psnr is '18.27843676032195'
At step '23200', psnr is '18.28171770732339'
At step '23400', psnr is '18.307238969262972'
At step '23600', psnr is '18.32184617383277'
At step '23800', psnr is '18.313548598483685'
At step '24000', psnr is '18.308738203845827'
At step '24200', psnr is '18.273829646457724'
At step '24400', psnr is '18.278785338303575'
At step '24600', psnr is '18.286357570295934'
At step '24800', psnr is '18.301179956033142'
At step '25000', psnr is '18.28742302495901'
At step '25200', psnr is '18.21225809229346'
At step '25400', psnr is '18.306501926371297'
At step '25600', psnr is '18.301143555207812'
At step '25800', psnr is '18.373701548763055'
At step '26000', psnr is '18.357281490604464'
At step '26200', psnr is '18.280920539707346'
At step '26400', psnr is '18.290115937710443'
At step '26600', psnr is '18.3317924465079'
At step '26800', psnr is '18.310494694845808'
At step '27000', psnr is '18.2879504483382'
At step '27200', psnr is '18.307643853522997'
At step '27400', psnr is '18.340278912696643'
At step '27600', psnr is '18.168987265616824'
At step '27800', psnr is '18.30887710474928'
At step '28000', psnr is '18.311123518119683'
At step '28200', psnr is '18.310796284726177'
At step '28400', psnr is '18.310950847213892'
At step '28600', psnr is '18.458418654814995'
At step '28800', psnr is '18.31433003859546'
At step '29000', psnr is '18.312214845642824'
At step '29200', psnr is '18.273811146079733'
At step '29400', psnr is '18.380530192467937'
At step '29600', psnr is '18.30199252410033'
At step '29800', psnr is '18.310759246244356'
At step '30000', psnr is '18.300264470683082'
At step '30200', psnr is '18.329591257723546'
At step '30400', psnr is '18.278853619741877'
At step '30600', psnr is '18.354954813921825'
At step '30800', psnr is '18.31227919740465'
At step '31000', psnr is '18.294101708013795'
At step '31200', psnr is '18.304593541571702'
At step '31400', psnr is '18.32853777885058'
At step '31600', psnr is '18.290384517023814'
At step '31800', psnr is '18.349090188471795'
At step '32000', psnr is '18.307356395725694'
At step '32200', psnr is '18.31955318842829'
At step '32400', psnr is '18.303672887960683'
At step '32600', psnr is '18.302505320564485'
At step '32800', psnr is '18.32633879760333'
At step '33000', psnr is '18.321443313446515'
At step '33200', psnr is '18.279634647779176'
At step '33400', psnr is '18.330195718152233'
At step '33600', psnr is '18.320323150400654'
At step '33800', psnr is '18.31574501475832'
At step '34000', psnr is '18.301868572632788'
At step '34200', psnr is '18.295217069772704'
At step '34400', psnr is '18.296844569035503'
At step '34600', psnr is '18.30467919369091'
At step '34800', psnr is '18.302288799116337'
At step '35000', psnr is '18.329808025851072'
At step '35200', psnr is '18.30592773728265'
At step '35400', psnr is '18.317815624463776'
At step '35600', psnr is '18.352952753788465'
At step '35800', psnr is '18.31643873333193'
At step '36000', psnr is '18.31714678628081'
At step '36200', psnr is '18.307309647369618'
At step '36400', psnr is '18.30881948399562'
At step '36600', psnr is '18.299915275676806'
At step '36800', psnr is '18.32986564603808'
At step '37000', psnr is '18.324944952897198'
At step '37200', psnr is '18.32996410560259'
At step '37400', psnr is '18.315337144354'
At step '37600', psnr is '18.316411685153998'
At step '37800', psnr is '18.29773184629346'
At step '38000', psnr is '18.3386188020086'
At step '38200', psnr is '18.305726343977337'
At step '38400', psnr is '18.30211092050947'
At step '38600', psnr is '18.299328069102344'
At step '38800', psnr is '18.306560907456927'
At step '39000', psnr is '18.257673526351375'
At step '39200', psnr is '18.315476256475932'
At step '39400', psnr is '18.310186164729583'
At step '39600', psnr is '18.310262738300164'
At step '39800', psnr is '18.40671713505886'
Experiment done
