(3, 256, 256)
(3, 256, 256)
Starting vanilla DIP on 10 using ADAM(p=0.5,lr=0.001,decay=0,beta=0)
Noisy PSNR is '6.229807968899888'
Starting optimization with optimizer 'ADAM'
At step '200', psnr is '25.085571140657482'
At step '26600', psnr is '31.856455120272237'
At step '26800', psnr is '31.89592186224087'
At step '27000', psnr is '31.799487326117372'
At step '27200', psnr is '31.869984459385773'
At step '27400', psnr is '31.736522426202928'
At step '27600', psnr is '31.808793790188755'
At step '27800', psnr is '31.812902252089472'
At step '28000', psnr is '31.750627947359042'
At step '28200', psnr is '31.783434468744'
At step '28400', psnr is '31.71965890758299'
At step '28600', psnr is '31.7371680101763'
At step '28800', psnr is '31.740657030668103'
At step '29000', psnr is '31.691681821456733'
At step '29200', psnr is '31.689858786700476'
At step '29400', psnr is '31.82468147110804'
At step '29600', psnr is '31.695829220903647'
At step '29800', psnr is '31.674300884383428'
At step '30000', psnr is '31.672359177129987'
At step '30200', psnr is '31.674152577937473'
At step '30400', psnr is '31.735556492033798'
At step '30600', psnr is '31.67744364400059'
At step '30800', psnr is '31.606487188819116'
At step '31000', psnr is '31.655026751705662'
At step '31200', psnr is '31.621138607900896'
At step '31400', psnr is '31.69523195739524'
At step '31600', psnr is '31.66081754216282'
At step '31800', psnr is '31.640424504942782'
At step '32000', psnr is '31.67515253647681'
At step '32200', psnr is '31.77871369430357'
At step '32400', psnr is '31.713327834166837'
At step '32600', psnr is '31.707681647797425'
At step '32800', psnr is '31.774477672443773'
At step '33000', psnr is '31.711947843785083'
At step '33200', psnr is '31.650853418713236'
At step '33400', psnr is '31.647619375845416'
At step '33600', psnr is '31.652430106954206'
At step '33800', psnr is '31.65483765734406'
At step '34000', psnr is '31.64917715140208'
At step '34200', psnr is '31.68421767649847'
At step '34400', psnr is '31.63829254817198'
At step '34600', psnr is '31.66859789430056'
At step '34800', psnr is '31.628244934172038'
At step '35000', psnr is '31.64130790331798'
At step '35200', psnr is '31.63220589930529'
At step '35400', psnr is '31.684977747908327'
At step '35600', psnr is '31.62949740808964'
At step '35800', psnr is '31.625948015558834'
At step '36000', psnr is '31.710673242275476'
At step '36200', psnr is '31.61153317649269'
At step '36400', psnr is '31.60806615294955'
At step '36600', psnr is '31.619532862050214'
At step '36800', psnr is '31.61385217351804'
At step '37000', psnr is '31.622816207416385'
At step '37200', psnr is '31.611410444878317'
At step '37400', psnr is '31.613718379760517'
At step '37600', psnr is '31.68236835248198'
At step '37800', psnr is '31.61356039846614'
At step '38000', psnr is '31.634203021240744'
At step '38200', psnr is '31.621242888105247'
At step '38400', psnr is '31.642796993015736'
At step '38600', psnr is '31.597286162761723'
At step '38800', psnr is '31.71997705592707'
At step '39000', psnr is '31.59564978674453'
At step '39200', psnr is '31.602068117235284'
At step '39400', psnr is '31.585298180578082'
At step '39600', psnr is '31.578051948728447'
At step '39800', psnr is '31.57148675462967'
Experiment done
