(3, 512, 512)
Starting vanilla DIP on 10 using ADAM(sigma=0.15,lr=0.001,decay=0,beta=0)
Noisy PSNR is '16.839453644422342'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '21.990074860508425'
At step '10600', psnr is '22.38124874599947'
At step '10800', psnr is '22.34800467680278'
At step '11000', psnr is '21.819687436013023'
At step '11200', psnr is '21.88105876062796'
At step '11400', psnr is '21.916068613524278'
At step '11600', psnr is '21.62629944223407'
At step '11800', psnr is '21.613001242168654'
At step '12000', psnr is '21.361835157521455'
At step '12200', psnr is '21.45832095699859'
At step '12400', psnr is '21.315251309049156'
At step '12600', psnr is '21.26591984730726'
At step '12800', psnr is '20.909506789712886'
At step '13000', psnr is '20.866821488548247'
At step '13200', psnr is '20.983587846685165'
At step '13400', psnr is '20.711083690033902'
At step '13600', psnr is '20.673607945962765'
At step '13800', psnr is '20.407548034350214'
At step '14000', psnr is '20.587741742769015'
At step '14200', psnr is '20.615611775155767'
At step '14400', psnr is '20.44784415937272'
At step '14600', psnr is '20.532981127531656'
At step '14800', psnr is '20.268629446556567'
At step '15000', psnr is '20.088355017501836'
At step '15200', psnr is '20.287832038667087'
At step '15400', psnr is '20.18603446513671'
At step '15600', psnr is '20.205943998104566'
At step '15800', psnr is '20.20152574442772'
At step '16000', psnr is '19.9268490733604'
At step '16200', psnr is '19.88549280245206'
At step '16400', psnr is '19.75909633209877'
At step '16600', psnr is '20.067331439974843'
At step '16800', psnr is '19.97216098145432'
At step '17000', psnr is '19.83263617385019'
At step '17200', psnr is '19.831079352543405'
At step '17400', psnr is '20.011430433637166'
At step '17600', psnr is '19.877186184079587'
At step '17800', psnr is '19.81481536345276'
At step '18000', psnr is '19.683501863694776'
At step '18200', psnr is '19.850995079236064'
At step '18400', psnr is '19.74835925314952'
At step '18600', psnr is '19.894243608572545'
At step '18800', psnr is '19.696219353780013'
At step '19000', psnr is '19.766710716673444'
At step '19200', psnr is '19.68789548641402'
At step '19400', psnr is '19.65293904133926'
At step '19600', psnr is '19.631908802439245'
At step '19800', psnr is '19.8140464646228'
At step '20000', psnr is '19.479965382722963'
At step '20200', psnr is '19.619775572552644'
At step '20400', psnr is '19.68447140433229'
At step '20600', psnr is '19.590736988066755'
At step '20800', psnr is '19.423594197815923'
At step '21000', psnr is '19.316195648868096'
At step '21200', psnr is '19.440381496660063'
At step '21400', psnr is '19.495450358499447'
At step '21600', psnr is '19.498975779179656'
At step '21800', psnr is '19.46599590704092'
At step '22000', psnr is '19.364526753017316'
At step '22200', psnr is '19.406881418514462'
At step '22400', psnr is '19.469747710189562'
At step '22600', psnr is '19.351865087173973'
At step '22800', psnr is '19.48784295938141'
At step '23000', psnr is '19.299009831988986'
At step '23200', psnr is '19.54957442713359'
At step '23400', psnr is '19.4390543643496'
At step '23600', psnr is '19.48932173194182'
At step '23800', psnr is '19.320356961222323'
At step '24000', psnr is '19.53212739257237'
At step '24200', psnr is '19.450630737580042'
At step '24400', psnr is '19.37032036323512'
At step '24600', psnr is '19.332262745179026'
At step '24800', psnr is '19.345446140409628'
At step '25000', psnr is '19.417150838706853'
At step '25200', psnr is '19.194211032220856'
At step '25400', psnr is '19.366218233728294'
At step '25600', psnr is '19.30882832687248'
At step '25800', psnr is '19.241466924891675'
At step '26000', psnr is '19.196127514186163'
At step '26200', psnr is '19.1658278432568'
At step '26400', psnr is '19.18971399881006'
At step '26600', psnr is '19.238322907713844'
At step '26800', psnr is '19.350132171672957'
At step '27000', psnr is '19.302539108956417'
At step '27200', psnr is '19.142618791042956'
At step '27400', psnr is '19.201492311517967'
At step '27600', psnr is '19.091654239001908'
At step '27800', psnr is '19.136482008394577'
At step '28000', psnr is '19.195703012599253'
At step '28200', psnr is '19.21435361377955'
At step '28400', psnr is '19.216566049123607'
At step '28600', psnr is '19.134214883829042'
At step '28800', psnr is '19.00336372159356'
At step '29000', psnr is '19.199935094434043'
At step '29200', psnr is '19.346609257900308'
At step '29400', psnr is '19.15351761360683'
At step '29600', psnr is '19.321704702317472'
At step '29800', psnr is '19.06175195521041'
At step '30000', psnr is '19.15550712423385'
At step '30200', psnr is '19.037130170956353'
At step '30400', psnr is '19.16970248216731'
At step '30600', psnr is '19.188752871765736'
At step '30800', psnr is '19.136895455321152'
At step '31000', psnr is '18.924418958081105'
At step '31200', psnr is '18.87619824872134'
At step '31400', psnr is '18.987654905013393'
At step '31600', psnr is '19.0541967775709'
At step '31800', psnr is '19.065873051380542'
At step '32000', psnr is '18.999032950201453'
At step '32200', psnr is '19.20086538710663'
At step '32400', psnr is '19.175823523757916'
At step '32600', psnr is '19.064267184671277'
At step '32800', psnr is '19.14157973564179'
At step '33000', psnr is '19.022380681243416'
At step '33200', psnr is '19.117366576193326'
At step '33400', psnr is '18.88857696606099'
At step '33600', psnr is '19.004967485249818'
At step '33800', psnr is '19.029150589661253'
At step '34000', psnr is '18.95232681370151'
At step '34200', psnr is '18.931695857164318'
At step '34400', psnr is '18.83393680247002'
At step '34600', psnr is '19.015095766963903'
At step '34800', psnr is '19.13490450802518'
At step '35000', psnr is '19.144393395210678'
At step '35200', psnr is '19.054575135423235'
At step '35400', psnr is '19.035548176050817'
At step '35600', psnr is '18.9128310735878'
At step '35800', psnr is '19.084806910898845'
At step '36000', psnr is '18.957395709315243'
At step '36200', psnr is '18.876370614863802'
At step '36400', psnr is '18.92669981403791'
At step '36600', psnr is '18.86793302024824'
At step '36800', psnr is '18.99468948604564'
At step '37000', psnr is '18.937198910958585'
At step '37200', psnr is '18.836137204302343'
At step '37400', psnr is '18.90879975346804'
At step '37600', psnr is '18.904074454224094'
At step '37800', psnr is '18.89047157878515'
At step '38000', psnr is '18.97485360026028'
At step '38200', psnr is '19.009786196774883'
At step '38400', psnr is '18.97448212410485'
At step '38600', psnr is '18.87204354725211'
At step '38800', psnr is '18.919787978378018'
At step '39000', psnr is '18.811126959859852'
At step '39200', psnr is '18.976581717432733'
At step '39400', psnr is '18.932338875795015'
At step '39600', psnr is '19.021107836346733'
At step '39800', psnr is '18.79878667876514'
Experiment done
