(3, 512, 512)
Starting vanilla DIP on 13 using ADAM(sigma=0.05,lr=0.001,decay=0,beta=0)
Noisy PSNR is '26.357903724018755'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '23.06141382278802'
At step '30600', psnr is '28.413413784610686'
At step '30800', psnr is '28.652279905836807'
At step '31000', psnr is '28.54142877452112'
At step '31200', psnr is '28.664942550221575'
At step '31400', psnr is '28.56914426582827'
At step '31600', psnr is '28.583473247539093'
At step '31800', psnr is '28.649708380842483'
At step '32000', psnr is '28.589980157297234'
At step '32200', psnr is '28.621286447117743'
At step '32400', psnr is '28.4931397075299'
At step '32600', psnr is '28.56360908267545'
At step '32800', psnr is '28.66520354923843'
At step '33000', psnr is '28.668643732564455'
At step '33200', psnr is '28.646509349237142'
At step '33400', psnr is '28.630614360363694'
At step '33600', psnr is '28.580038232022773'
At step '33800', psnr is '28.556335762536456'
At step '34000', psnr is '28.619135646908035'
At step '34200', psnr is '28.58763333256799'
At step '34400', psnr is '28.54330679520831'
At step '34600', psnr is '28.535647287469274'
At step '34800', psnr is '28.457549021335616'
At step '35000', psnr is '28.572495697512'
At step '35200', psnr is '28.59475955815778'
At step '35400', psnr is '28.345271772261015'
At step '35600', psnr is '28.48520565985784'
At step '35800', psnr is '28.418047628895007'
At step '36000', psnr is '28.447991645960723'
At step '36200', psnr is '28.56444381479108'
At step '36400', psnr is '28.57289897497123'
At step '36600', psnr is '28.506595915874897'
At step '36800', psnr is '28.282283990434237'
At step '37000', psnr is '28.60635220112217'
At step '37200', psnr is '28.54731638988268'
At step '37400', psnr is '28.39710831632731'
At step '37600', psnr is '28.52124010128489'
At step '37800', psnr is '28.506929665213953'
At step '38000', psnr is '28.45517382338096'
At step '38200', psnr is '28.455854039745333'
At step '38400', psnr is '28.45960529143088'
At step '38600', psnr is '28.475491909101773'
At step '38800', psnr is '28.42258515975219'
At step '39000', psnr is '28.41731571442097'
At step '39200', psnr is '28.550285643260104'
At step '39400', psnr is '28.556687861596256'
At step '39600', psnr is '28.13333187328122'
At step '39800', psnr is '28.45196513513897'
Experiment done
