(3, 256, 256)
Starting vanilla DIP on 1 using ADAM(sigma=0.15,lr=0.001,decay=0,beta=0)
Noisy PSNR is '17.232354097542547'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '24.149240820826442'
At step '10400', psnr is '17.587448483984982'
At step '10600', psnr is '17.480168509504544'
At step '10800', psnr is '17.651687707554487'
At step '11000', psnr is '17.53582131771762'
At step '11200', psnr is '17.545537551443424'
At step '11400', psnr is '17.485081278698278'
At step '11600', psnr is '17.694637462426613'
At step '11800', psnr is '17.64645823871907'
At step '12000', psnr is '17.432352106290814'
At step '12200', psnr is '17.482197190592327'
At step '12400', psnr is '17.39499891704902'
At step '12600', psnr is '17.69314862226061'
At step '12800', psnr is '17.514495340713893'
At step '13000', psnr is '17.59236895011361'
At step '13200', psnr is '17.638805234459266'
At step '13400', psnr is '17.576388863574522'
At step '13600', psnr is '17.59979898465381'
At step '13800', psnr is '17.710135498998632'
At step '14000', psnr is '17.609894713349018'
At step '14200', psnr is '17.419440485107128'
At step '14400', psnr is '17.536256154874824'
At step '14600', psnr is '17.606525618947053'
At step '14800', psnr is '17.74346831173692'
At step '15000', psnr is '17.57818185543714'
At step '15200', psnr is '17.46762389476455'
At step '15400', psnr is '17.420606552522134'
At step '15600', psnr is '17.59332629058401'
At step '15800', psnr is '17.463028049431855'
At step '16000', psnr is '17.516398112996747'
At step '16200', psnr is '17.399201048596574'
At step '16400', psnr is '17.350114889182148'
At step '16600', psnr is '17.553917105305914'
At step '16800', psnr is '17.694479040789954'
At step '17000', psnr is '17.472902659251602'
At step '17200', psnr is '17.56884483369159'
At step '17400', psnr is '17.610974925139303'
At step '17600', psnr is '17.51212443347442'
At step '17800', psnr is '17.50028426922876'
At step '18000', psnr is '17.473907272699243'
At step '18200', psnr is '17.17976599657121'
At step '18400', psnr is '17.450453172008487'
At step '18600', psnr is '17.48194576205567'
At step '18800', psnr is '17.423034817344007'
At step '19000', psnr is '17.662931086593915'
At step '19200', psnr is '17.55360346087746'
At step '19400', psnr is '17.4332873545394'
At step '19600', psnr is '17.547100790038268'
At step '19800', psnr is '17.446115365667993'
At step '20000', psnr is '17.467056822884516'
At step '20200', psnr is '17.560606207476106'
At step '20400', psnr is '17.42532761248438'
At step '20600', psnr is '17.43191187475105'
At step '20800', psnr is '17.55951031814613'
At step '21000', psnr is '17.490750801816976'
At step '21200', psnr is '17.57381597281891'
At step '21400', psnr is '17.478496997876757'
At step '21600', psnr is '17.384103615537313'
At step '21800', psnr is '17.36400444646618'
At step '22000', psnr is '17.418563126438166'
At step '22200', psnr is '17.279596678538383'
At step '22400', psnr is '17.52163641093328'
At step '22600', psnr is '17.4105759337371'
At step '22800', psnr is '17.320069450000396'
At step '23000', psnr is '17.484919893205152'
At step '23200', psnr is '17.40831006322377'
At step '23400', psnr is '17.464120611221382'
At step '23600', psnr is '17.42249409258895'
At step '23800', psnr is '17.588555625216223'
At step '24000', psnr is '17.48032926568499'
At step '24200', psnr is '17.547130221102165'
At step '24400', psnr is '17.455321166838907'
At step '24600', psnr is '17.538889041959578'
At step '24800', psnr is '17.59516953283419'
At step '25000', psnr is '17.443665633444727'
At step '25200', psnr is '17.580688283261317'
At step '25400', psnr is '17.38124639610666'
At step '25600', psnr is '17.505887138183265'
At step '25800', psnr is '17.38886051763165'
At step '26000', psnr is '17.58178953032356'
At step '26200', psnr is '17.619151714684467'
At step '26400', psnr is '17.479487965455114'
At step '26600', psnr is '17.51842232132125'
At step '26800', psnr is '17.478334951598434'
At step '27000', psnr is '17.340022407845698'
At step '27200', psnr is '17.347665553411147'
At step '27400', psnr is '17.460465983145237'
At step '27600', psnr is '17.450162650864176'
At step '27800', psnr is '17.43730207166887'
At step '28000', psnr is '17.54159012064942'
At step '28200', psnr is '17.43330213737855'
At step '28400', psnr is '17.302647405350353'
At step '28600', psnr is '17.430131250920837'
At step '28800', psnr is '17.47409176343035'
At step '29000', psnr is '17.426230489630782'
At step '29200', psnr is '17.46390315959322'
At step '29400', psnr is '17.580962641932'
At step '29600', psnr is '17.585153863611364'
At step '29800', psnr is '17.402195976403828'
At step '30000', psnr is '17.36938379907069'
At step '30200', psnr is '17.422148242800482'
At step '30400', psnr is '17.307959080784137'
At step '30600', psnr is '17.49317138060446'
At step '30800', psnr is '17.380351051562755'
At step '31000', psnr is '17.323654948832296'
At step '31200', psnr is '17.388228268267177'
At step '31400', psnr is '17.31926560777599'
At step '31600', psnr is '17.375360333228617'
At step '31800', psnr is '17.44677946586987'
At step '32000', psnr is '17.420417620308505'
At step '32200', psnr is '17.51747495475898'
At step '32400', psnr is '17.55083598954908'
At step '32600', psnr is '17.381560673497656'
At step '32800', psnr is '17.413107390218524'
At step '33000', psnr is '17.43845365996331'
At step '33200', psnr is '17.596471198262854'
At step '33400', psnr is '17.61102112593276'
At step '33600', psnr is '17.57226159142052'
At step '33800', psnr is '17.36543487856423'
At step '34000', psnr is '17.35671057651867'
At step '34200', psnr is '17.392178009645548'
At step '34400', psnr is '17.358825938284873'
At step '34600', psnr is '17.2293239710086'
At step '34800', psnr is '17.46838883671532'
At step '35000', psnr is '17.37157070693194'
At step '35200', psnr is '17.496375920450586'
At step '35400', psnr is '17.503076606185513'
At step '35600', psnr is '17.441899485641017'
At step '35800', psnr is '17.475833959375958'
At step '36000', psnr is '17.528799774764046'
At step '36200', psnr is '17.358841790878408'
At step '36400', psnr is '17.491139383845283'
At step '36600', psnr is '17.453384655115055'
At step '36800', psnr is '17.418068936770776'
At step '37000', psnr is '17.324421158858982'
At step '37200', psnr is '17.52669794948156'
At step '37400', psnr is '17.44972375794429'
At step '37600', psnr is '17.41611951197614'
At step '37800', psnr is '17.37173720959462'
At step '38000', psnr is '17.480888109521167'
At step '38200', psnr is '17.368373063007848'
At step '38400', psnr is '17.420171082829995'
At step '38600', psnr is '17.449928808952034'
At step '38800', psnr is '17.420993822252473'
At step '39000', psnr is '17.38679562856632'
At step '39200', psnr is '17.497026840415945'
At step '39400', psnr is '17.357428055152536'
At step '39600', psnr is '17.373069902547176'
At step '39800', psnr is '17.48943914030497'
Experiment done
