(3, 512, 512)
Starting vanilla DIP on 4 using ADAM(sigma=0.15,lr=0.001,decay=0,beta=0)
Noisy PSNR is '16.44355492141473'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '25.997527421919706'
At step '29800', psnr is '18.0346299099848'
At step '30000', psnr is '17.945987121632044'
At step '30200', psnr is '17.949529568931602'
At step '30400', psnr is '18.032683807935655'
At step '30600', psnr is '18.00348102213568'
At step '30800', psnr is '18.027523650786307'
At step '31000', psnr is '17.83946689396002'
At step '31200', psnr is '17.945177577115444'
At step '31400', psnr is '17.978382461056654'
At step '31600', psnr is '17.898725865556816'
At step '31800', psnr is '17.96014816930947'
At step '32000', psnr is '18.02107046136417'
At step '32200', psnr is '17.98315850211763'
At step '32400', psnr is '17.921492908759934'
At step '32600', psnr is '18.02204009285251'
At step '32800', psnr is '17.934776347317896'
At step '33000', psnr is '18.00822712897488'
At step '33200', psnr is '17.99608095937402'
At step '33400', psnr is '18.031139255159808'
At step '33600', psnr is '18.03640600717701'
At step '33800', psnr is '17.890545066608208'
At step '34000', psnr is '17.9588874195311'
At step '34200', psnr is '18.006063257459722'
At step '34400', psnr is '17.930760917260162'
At step '34600', psnr is '17.934022473618544'
At step '34800', psnr is '17.930314181895113'
At step '35000', psnr is '18.043797019030293'
At step '35200', psnr is '17.9119205855655'
At step '35400', psnr is '17.98147994181938'
At step '35600', psnr is '17.949203284287268'
At step '35800', psnr is '17.938567515721275'
At step '36000', psnr is '17.864717055070656'
At step '36200', psnr is '17.818312644000834'
At step '36400', psnr is '17.957751345825113'
At step '36600', psnr is '17.981290340281937'
At step '36800', psnr is '17.99755475269786'
At step '37000', psnr is '17.882164265415838'
At step '37200', psnr is '17.925726789114872'
At step '37400', psnr is '17.84652504200067'
At step '37600', psnr is '17.947507279137643'
At step '37800', psnr is '17.81974797896484'
At step '38000', psnr is '17.933602471177508'
At step '38200', psnr is '17.995742666262977'
At step '38400', psnr is '17.955533098207376'
At step '38600', psnr is '17.906057139012713'
At step '38800', psnr is '17.843948989163845'
At step '39000', psnr is '17.943503001332807'
At step '39200', psnr is '17.92469014119211'
At step '39400', psnr is '17.90528300439606'
At step '39600', psnr is '17.949059894841064'
At step '39800', psnr is '17.905397784984814'
Experiment done
